subject_id,epoch,label,mean_2,std_2,variance_2,skew_2,kurtosis_2,rms_2,zcr_2,delta_power_2,delta_relative_power_2,theta_power_2,theta_relative_power_2,alpha_power_2,alpha_relative_power_2,beta_power_2,beta_relative_power_2,gamma_power_2,gamma_relative_power_2,hjorth_activity_2,hjorth_mobility_2,hjorth_complexity_2,perm_entropy_2,approx_entropy_2,sample_entropy_2,shannon_entropy_2,stft_mean_power_2,wavelet_mean_power_2,higuchi_fd_2,hurst_exponent_2,lyapunov_exponent_2
healthy5,6,0,7.67128211e-08,1.26703456e-05,1.60537657e-10,0.14275026,0.28727131,1.26705778e-05,0.03053385,1.20896359e-11,0.21389299,2.59593612e-11,0.45927979,3.3025587e-11,0.5842973,4.141936e-12,0.07328021,1.80865125e-13,0.00319991,1.60537657e-10,0.09355105,1.43356901,0.51932506,0.40021427,0.34241736,2.90156063,2.3059937033159522e-07,1.5717587920615968e-05,0.9545694401455644,0.5749106394338133,0.0563538372960268
healthy5,7,0,-7.40966343e-08,1.15295518e-05,1.32930565e-10,0.37183577,1.15053193,1.15297899e-05,0.03046875,1.38727325e-11,0.24742528,3.14506066e-11,0.56093312,2.78270377e-11,0.49630544,3.11047925e-12,0.05547654,7.07423646e-14,0.00126172,1.32930565e-10,0.09268414,1.28368695,0.51977144,0.39668967,0.33707312,2.86453045,2.164441103816777e-07,1.7032458784094718e-05,0.9582130782835848,0.3088822200402518,0.0588277042842284
healthy5,8,0,-5.1601287e-11,1.23960431e-05,1.53661886e-10,-0.09037256,0.314691,1.23960431e-05,0.03059896,1.55715368e-11,0.24372972,2.96939454e-11,0.46477731,3.58946297e-11,0.56183203,3.51493036e-12,0.0550166,8.30724736e-14,0.00130027,1.53661886e-10,0.09694105,1.27349141,0.51781646,0.4206388,0.36373204,2.86173619,2.2675771169595026e-07,1.729075155220882e-05,0.960054828533009,0.6996083504087254,0.0579440023232193
healthy5,9,0,-8.1212875e-08,1.20250137e-05,1.44600954e-10,0.02413429,0.42550711,1.20252879e-05,0.02916667,1.6344903e-11,0.26537231,2.96886879e-11,0.48201911,3.25961605e-11,0.52922421,3.23262055e-12,0.05248413,1.1370489e-13,0.00184609,1.44600954e-10,0.09587341,1.29476986,0.51971844,0.41341937,0.35244056,2.87405153,2.291158374680694e-07,1.736291198273612e-05,0.9580083713308648,0.389066242259125,0.0572174308566201
healthy5,10,0,4.65177873e-08,1.27101733e-05,1.61548505e-10,0.22157408,0.26195367,1.27102584e-05,0.03079427,1.40811327e-11,0.22046796,2.62716052e-11,0.41133391,3.89106438e-11,0.60922304,2.93792619e-12,0.04599904,8.46430137e-14,0.00132525,1.61548505e-10,0.09540759,1.26881395,0.50827381,0.41467063,0.37003585,2.78083452,2.3274957777813877e-07,1.6807728209645782e-05,0.9627920099338764,0.3879350050352885,0.0568671920519917
healthy5,11,0,1.53631728e-07,1.24635296e-05,1.55339569e-10,0.23720312,0.93673666,1.24644764e-05,0.03027344,1.94642511e-11,0.33055359,2.64481828e-11,0.44915891,2.55963115e-11,0.43469192,5.34596111e-12,0.09078832,3.34930679e-13,0.00568799,1.55339569e-10,0.0959956,1.64489486,0.53526096,0.40954712,0.33899251,3.08441915,2.3181951089626458e-07,1.5416204686936562e-05,0.9388859613899316,0.4954126129972007,0.0553191665154833
healthy5,12,0,-7.98803276e-08,1.14029895e-05,1.3002817e-10,0.10889895,0.18296296,1.14032693e-05,0.03391927,1.03035459e-11,0.18961447,2.16663555e-11,0.39872239,3.47742516e-11,0.63994485,3.20728465e-12,0.05902313,6.09895895e-14,0.00112238,1.3002817e-10,0.10267239,1.15302211,0.51302458,0.44360183,0.3937106,2.79046011,2.1451300511895117e-07,1.593503422240853e-05,0.962743258965513,0.1421543986309852,0.0580767059326172
healthy5,13,0,-1.19252763e-07,1.41213349e-05,1.99412099e-10,-0.16840719,1.7430757,1.41218384e-05,0.03007813,1.32210505e-11,0.19943449,3.06184835e-11,0.46186812,4.02682716e-11,0.60743148,3.75419113e-12,0.05663054,1.76783898e-13,0.00266672,1.99412099e-10,0.08951157,1.50164149,0.51273952,0.37927663,0.32760379,2.79311297,2.434244568096484e-07,1.7524040769738616e-05,0.9591944390370474,0.5306968571802352,0.0574765894364337
healthy5,14,0,5.49694159e-08,1.14477383e-05,1.31050711e-10,0.21845028,0.01354378,1.14478702e-05,0.03242188,1.12472872e-11,0.18972353,2.91594956e-11,0.4918735,3.71401772e-11,0.62649468,2.77076311e-12,0.04673829,5.9129953e-14,0.00099743,1.31050711e-10,0.10158851,1.12910348,0.51022358,0.43781434,0.38724788,2.70745742,2.0982952736649138e-07,1.7201723398428084e-05,0.9645581021309628,0.3176626530680735,0.0587596715169221
healthy5,15,0,-3.32399285e-08,1.20332633e-05,1.44799427e-10,0.15809323,0.3604725,1.20333093e-05,0.03229167,1.25406265e-11,0.21930457,2.45361114e-11,0.42907597,3.45291822e-11,0.60383008,2.87294013e-12,0.05024062,8.05698693e-14,0.00140897,1.44799427e-10,0.09630313,1.26253268,0.52105734,0.41678811,0.36448996,2.80958729,2.217638186449912e-07,1.5916591048787985e-05,0.9596811299458354,0.4791693387897438,0.0574078498739584
healthy5,16,0,4.91182242e-08,1.30644557e-05,1.70680003e-10,0.31129177,0.26336236,1.3064548e-05,0.03111979,1.46601757e-11,0.20621974,3.47760565e-11,0.48918305,4.33276705e-11,0.60947572,3.49045359e-12,0.04909903,8.53444715e-14,0.00120051,1.70680003e-10,0.09754081,1.25271693,0.51169849,0.41785727,0.3766284,2.73092955,2.426061989647249e-07,1.87556898908296e-05,0.9636958322482418,0.4059709185432319,0.0578561568059841
healthy5,17,0,-2.1301016e-08,1.22902209e-05,1.51049529e-10,0.20794378,0.14480298,1.22902393e-05,0.0328125,1.16758887e-11,0.17825921,3.02824671e-11,0.4623313,4.21166093e-11,0.64300662,3.27958439e-12,0.05007038,7.25474314e-14,0.0011076,1.51049529e-10,0.10206778,1.16738574,0.51182069,0.43880123,0.38526068,2.70480485,2.273019125995931e-07,1.785918001218496e-05,0.9646803001463592,0.1482418972734248,0.0565626857890373
healthy5,18,0,1.12950784e-08,1.2817834e-05,1.64296869e-10,0.21796744,0.12418793,1.2817839e-05,0.02877604,1.34732081e-11,0.22243792,2.86721555e-11,0.47336719,3.46745058e-11,0.57246387,3.81001769e-12,0.06290205,1.03406208e-13,0.0017072,1.64296869e-10,0.09212178,1.35717625,0.52079261,0.3981496,0.35347781,2.85347667,2.40460383699519e-07,1.6969398708606762e-05,0.9585683873752836,0.4937363896718373,0.0576952287873158
healthy5,19,0,5.71336923e-08,1.24219545e-05,1.54304953e-10,0.20620083,0.65431064,1.24220859e-05,0.03229167,1.28845225e-11,0.20900636,2.66097696e-11,0.43165053,3.61922995e-11,0.5870936,4.87744056e-12,0.07911943,1.60732974e-13,0.00260733,1.54304953e-10,0.10093567,1.37422096,0.5210568,0.42703418,0.36714989,2.90780711,2.304493927890651e-07,1.640686715539524e-05,0.9553911079066968,0.3844956592255118,0.0558837001292216
healthy5,20,0,-5.75038058e-08,1.22896752e-05,1.51036117e-10,0.26700921,0.02802891,1.22898097e-05,0.03268229,1.2964912e-11,0.18576445,3.0493601e-11,0.43691983,4.52521302e-11,0.64838367,3.02448157e-12,0.04333552,6.20609514e-14,0.00088922,1.51036117e-10,0.10388879,1.13642301,0.50840177,0.4439401,0.38930714,2.70376883,2.269141238561592e-07,1.7931467126211666e-05,0.9651552688027226,0.381102264333021,0.0572470443560725
healthy5,21,0,8.64832753e-09,1.28337587e-05,1.64705363e-10,0.14984794,0.29417019,1.28337616e-05,0.03183594,1.4323669e-11,0.20466457,3.59234272e-11,0.51329395,4.26755023e-11,0.60977136,3.5236017e-12,0.05034719,1.07663753e-13,0.00153836,1.64705363e-10,0.09705481,1.26424442,0.51069665,0.41955629,0.36661048,2.73033325,2.3366371309072386e-07,1.731226664220017e-05,0.9620504810633514,0.4538634283296374,0.0580570009833768
healthy5,22,0,1.14542327e-07,1.07426623e-05,1.15404793e-10,0.27662876,0.24749108,1.07432729e-05,0.03398437,9.44783285e-12,0.18447303,2.63540205e-11,0.51457367,3.14872591e-11,0.61480238,3.3536215e-12,0.06548091,8.07264719e-14,0.00157622,1.15404793e-10,0.1032921,1.20090803,0.52111405,0.44389431,0.39001634,2.78514096,2.0454211056149497e-07,1.607854892568043e-05,0.9569928585039168,0.417709840535796,0.0560058153205129
healthy5,23,0,-1.06659463e-07,1.05298948e-05,1.10878685e-10,0.30391313,0.76863778,1.0530435e-05,0.02994792,1.17349095e-11,0.27932522,1.74717906e-11,0.4158798,2.1522308e-11,0.51229398,3.40381266e-12,0.08102071,1.00396672e-13,0.00238973,1.10878685e-10,0.09543268,1.30880297,0.53377585,0.41074188,0.34328606,3.01739266,1.99196945276863e-07,1.3679989021541538e-05,0.949860749591622,0.2053356409695022,0.0562868049594106
healthy5,24,0,3.39956552e-08,1.16121013e-05,1.34840896e-10,0.204066,0.44001921,1.16121511e-05,0.03020833,1.36924395e-11,0.26319323,2.33816085e-11,0.44943643,2.73061659e-11,0.52487346,3.6519266e-12,0.07019658,1.33863825e-13,0.0025731,1.34840896e-10,0.09327181,1.40096006,0.52675461,0.40187209,0.3436444,2.94756687,2.1489998420803205e-07,1.4662982292618102e-05,0.951491261336718,0.5105352030103668,0.0560188436336449
healthy5,25,0,2.21881929e-08,1.05494624e-05,1.11291157e-10,0.33443726,0.4502432,1.05494858e-05,0.03170573,9.48282158e-12,0.2089959,2.20361738e-11,0.48566452,2.7070106e-11,0.59660948,2.99287812e-12,0.0659613,9.27417574e-14,0.00204397,1.11291157e-10,0.09829032,1.23959777,0.52679641,0.42300708,0.36503116,2.82548243,1.987864971673969e-07,1.4168351521164625e-05,0.9537650106838976,0.27698067426258,0.055255383449156
healthy5,26,0,-4.81347223e-08,1.08300587e-05,1.17290172e-10,0.26136164,0.42807197,1.08301657e-05,0.034375,1.0545719e-11,0.20638503,2.20052393e-11,0.43065361,3.13034465e-11,0.61262421,3.12005616e-12,0.06106107,9.16566176e-14,0.00179377,1.17290172e-10,0.10395989,1.18567395,0.52251027,0.44624703,0.38742047,2.83405288,2.018903087382254e-07,1.520008371617173e-05,0.9571316736938832,0.3035353016093037,0.0556447675963696
healthy5,27,0,6.63901055e-08,9.93830261e-06,9.87698588e-11,0.01610077,0.10288685,9.93852436e-06,0.03196615,1.08806449e-11,0.25274884,2.14618712e-11,0.49854243,2.40329253e-11,0.558266,2.3353351e-12,0.054248,6.47760528e-14,0.0015047,9.87698588e-11,0.09712912,1.1666103,0.52075427,0.42285759,0.37040667,2.82715735,1.888813879459477e-07,1.430351347662155e-05,0.9583750422705536,0.4846383582350254,0.0574731464088322
healthy5,28,0,2.85050463e-07,1.25929585e-05,1.58582603e-10,0.20162417,3.38784454,1.25961842e-05,0.02871094,1.16714114e-11,0.30484864,1.62900712e-11,0.42548463,1.79350224e-11,0.46844954,3.57080028e-12,0.09326667,1.28863993e-13,0.00336583,1.58582603e-10,0.07802957,1.7573168,0.53047078,0.31795574,0.26434922,3.09471642,2.046021974626403e-07,1.3201539261229458e-05,0.9474634943577376,0.478453919429996,0.0560621403102257
healthy5,29,0,-2.891921e-07,1.48253411e-05,2.19790738e-10,-0.13485875,0.69641495,1.48281614e-05,0.04628906,1.64522909e-11,0.21438499,1.67254313e-11,0.2179442,1.8634779e-11,0.24282435,3.42916594e-11,0.44684458,2.83215088e-12,0.03690493,2.19790738e-10,0.15440478,1.63018999,0.58714036,0.55554341,0.4623287,3.90812991,3.254947417099085e-07,1.5337888878311914e-05,0.8726108294873394,0.1385677650803994,0.0458673255526577
healthy5,30,0,-6.3033785e-08,1.23123496e-05,1.51593953e-10,0.18720265,0.25495739,1.2312511e-05,0.03645833,1.41977895e-11,0.31651174,1.36770428e-11,0.30490272,1.16073567e-11,0.25876315,1.25563619e-11,0.27991935,8.77784831e-13,0.01956848,1.51593953e-10,0.11777089,1.82992246,0.5771304,0.48253908,0.39665159,3.67849453,2.5391969843622044e-07,1.273902011409118e-05,0.8909495942126211,0.5216397146447633,0.0483858348026711
healthy5,31,0,-5.15608239e-08,1.34127412e-05,1.79901626e-10,-0.05703351,0.7321883,1.34128403e-05,0.04173177,1.47649015e-11,0.25090673,1.46410105e-11,0.24880139,1.72414707e-11,0.2929922,2.11708997e-11,0.35976679,1.36507081e-12,0.02319727,1.79901626e-10,0.13481864,1.68874164,0.57403396,0.52671756,0.42575053,3.77873786,2.828372894324393e-07,1.4060132971493125e-05,0.8912136303073999,0.5208272829260898,0.0467796107700894
healthy5,32,0,4.272444e-07,1.71081339e-05,2.92688244e-10,0.2449736,0.84937713,1.71134678e-05,0.02630208,1.70597076e-11,0.30384792,1.44696687e-11,0.25771712,2.71024639e-11,0.48271796,6.57059142e-12,0.11702783,3.27604922e-13,0.00583492,2.92688244e-10,0.07575467,2.13675999,0.53641859,0.31526772,0.26862386,3.13167523,2.818160583604703e-07,1.386699063697312e-05,0.9404779906122628,0.617125073175535,0.0511985508162006
healthy5,33,0,-1.91682563e-07,2.55916458e-05,6.54932333e-10,0.13790748,0.01628152,2.55923636e-05,0.01972656,5.52391227e-11,0.5496806,2.33812361e-11,0.23266503,2.45149835e-11,0.24394687,7.31679897e-12,0.07280895,5.89407911e-13,0.00586516,6.54932333e-10,0.05230032,3.31398697,0.54161087,0.19234887,0.17099807,2.76673738,3.657774625166757e-07,1.4113090756356755e-05,0.93444155131677,0.4009849980763472,0.0519089610178789
healthy5,34,0,-2.08754882e-07,1.08822959e-05,1.18424364e-10,-0.21525213,0.77429031,1.0884298e-05,0.03457031,8.69492979e-12,0.18298975,1.66499378e-11,0.35040742,3.01619865e-11,0.63477617,3.55237678e-12,0.07476179,1.08955149e-13,0.00229302,1.18424364e-10,0.10588948,1.23333381,0.51912616,0.45031675,0.3872992,2.90720832,2.042823495910892e-07,1.3820470624604203e-05,0.956303753841664,0.1458860096332151,0.0557066740880924
healthy5,35,0,-1.27926363e-08,8.89806166e-06,7.91755013e-11,-0.04922996,0.59017962,8.89807085e-06,0.03391927,6.64086496e-12,0.19734702,1.12515264e-11,0.33436235,2.04234938e-11,0.60692631,3.07040069e-12,0.0912433,5.29764365e-14,0.0015743,7.91755013e-11,0.10897343,1.06242883,0.5267311,0.46418748,0.3898334,2.95587571,1.7106660641370892e-07,1.2058487542197873e-05,0.9541586240489394,0.3290078618011127,0.056483191527954
healthy5,36,0,1.94173118e-08,8.61346527e-06,7.4191784e-11,-0.12202005,0.14232892,8.61348716e-06,0.03632813,6.42910142e-12,0.19161846,1.04949011e-11,0.31279905,2.02270805e-11,0.60286529,3.18047032e-12,0.09479347,4.73869859e-14,0.00141236,7.4191784e-11,0.11354344,1.04759638,0.52274053,0.48474965,0.42225557,2.98033407,1.679197654259885e-07,1.2079250052784587e-05,0.9543483293421388,0.3172328376664606,0.0552262748819011
healthy5,37,0,1.26115228e-08,9.49394989e-06,9.01350845e-11,0.23352668,0.57734561,9.49395826e-06,0.03678385,7.43606625e-12,0.17751726,1.84529303e-11,0.440517,2.48852744e-11,0.59407293,3.4410769e-12,0.082147,6.21202542e-14,0.00148296,9.01350845e-11,0.11156461,1.10580669,0.52589016,0.47397958,0.40192317,2.94430805,1.808126554591709e-07,1.3887273294948886e-05,0.9535917236053726,0.3398304029547893,0.0559747373528269
healthy5,38,0,-2.14952844e-08,1.02251189e-05,1.04553057e-10,0.33198562,0.85704692,1.02251415e-05,0.03333333,8.19851125e-12,0.17471771,2.04932759e-11,0.43673028,2.86299129e-11,0.61012939,3.1804265e-12,0.06777777,7.31357868e-14,0.00155859,1.04553057e-10,0.10704657,1.1158283,0.52094641,0.44855066,0.36458417,2.86779233,1.9186284970671899e-07,1.4486317005749152e-05,0.9569039567965184,0.3118762501719692,0.0571294991537876
healthy5,39,0,-2.33360742e-08,8.7506594e-06,7.657404e-11,0.01837136,1.33055941,8.75069052e-06,0.03014323,1.12201072e-11,0.3258683,1.84916164e-11,0.53705651,1.25581862e-11,0.36473045,2.52508632e-12,0.0733367,5.03294297e-14,0.00146173,7.657404e-11,0.09501769,1.15980866,0.52816605,0.40106243,0.32480277,3.01451735,1.6325730470925249e-07,1.2856881629534834e-05,0.9505818709419208,0.2326281186858659,0.0584860101725017
healthy5,40,0,3.11297933e-08,1.19214169e-05,1.42120182e-10,0.28355494,3.18060247,1.19214576e-05,0.0311849,1.08308524e-11,0.2601915,1.6414715e-11,0.39433363,2.10756849e-11,0.50630494,4.18105589e-12,0.10044225,1.89430761e-13,0.00455073,1.42120182e-10,0.089392,1.59444554,0.52616418,0.36631566,0.28980282,3.12224103,2.0228898729347944e-07,1.3247274155615045e-05,0.9478726050557232,0.382180582863983,0.0550768756294022
healthy5,41,0,3.01248864e-08,1.14329321e-05,1.30711937e-10,-0.08944561,0.98902845,1.14329718e-05,0.03971354,1.35608441e-11,0.27306171,1.40762919e-11,0.28344079,1.105539e-11,0.22261178,1.812636e-11,0.36499312,1.4437712e-12,0.02907184,1.30711937e-10,0.14425937,1.58331288,0.57757189,0.5247335,0.42485656,3.81796206,2.491782262015086e-07,1.3256504263031726e-05,0.8867525911358741,0.2566897267490622,0.0480464936218629
healthy5,42,0,5.69119535e-08,1.29632614e-05,1.68046147e-10,-0.15444742,0.36736113,1.29633864e-05,0.02773437,1.82724466e-11,0.3931341,1.60463981e-11,0.34524037,1.58601909e-11,0.3412341,6.19010266e-12,0.13318087,3.89197396e-13,0.00837363,1.68046147e-10,0.08811935,1.95351945,0.55593031,0.37592511,0.31288317,3.25740959,2.440189320756618e-07,1.266389956823714e-05,0.918105365676292,0.4160521462436017,0.0524086600735264
healthy5,43,0,-2.70240323e-08,1.23087182e-05,1.51504544e-10,-0.1673123,0.88566616,1.23087479e-05,0.03684896,1.65723783e-11,0.31569071,1.73895646e-11,0.33125747,1.35464483e-11,0.25804914,1.42034592e-11,0.27056468,8.59137714e-13,0.01636589,1.51504544e-10,0.12499133,1.71434365,0.57108841,0.48911909,0.39701594,3.64971119,2.5785949951501254e-07,1.411017262141451e-05,0.8962102580962535,0.3791916904942508,0.0488075168879808
healthy5,44,0,5.67304134e-09,1.04678418e-05,1.09575711e-10,0.07105091,0.51516608,1.04678433e-05,0.04674479,1.30061043e-11,0.27701644,1.70910357e-11,0.36402121,1.5329325e-11,0.32649861,1.17471013e-11,0.25020099,1.43171918e-12,0.03049412,1.09575711e-10,0.14322156,1.57534206,0.58348724,0.55676041,0.47990152,3.6549976,2.3320412928148082e-07,1.3787638253670691e-05,0.8819795991757343,0.4539931964102374,0.0467529126518773
healthy5,45,0,2.81184772e-08,1.28314733e-05,1.64646708e-10,0.08537957,1.20891357,1.28315041e-05,0.0405599,1.33581961e-11,0.26146494,1.22205533e-11,0.23919743,1.36775804e-11,0.26771637,1.87066263e-11,0.36615175,1.23924865e-12,0.02425627,1.64646708e-10,0.13064408,1.70664084,0.57565449,0.50693134,0.41644866,3.7721306,2.710443374022003e-07,1.304386057489639e-05,0.8911704220106793,0.5190079918158227,0.0463630003087661
healthy5,46,0,2.80500925e-08,1.65809875e-05,2.74929148e-10,-0.14451968,0.83623207,1.65810113e-05,0.03645833,1.85197088e-11,0.25283741,1.81677125e-11,0.24803184,1.76952021e-11,0.24158096,2.80043243e-11,0.38232463,3.10723281e-12,0.04242101,2.74929148e-10,0.12727291,1.9493062,0.58195495,0.47334235,0.3787182,3.84522196,3.36867071108194e-07,1.5551433665875607e-05,0.8835143288576462,0.2004962540694038,0.0467497704495617
healthy5,47,0,2.67488173e-07,1.68655817e-05,2.84447846e-10,-0.17689575,0.65490741,1.68677027e-05,0.03828125,2.29147446e-11,0.30416711,1.60096612e-11,0.21251,1.76818404e-11,0.23470627,2.69315228e-11,0.35748526,2.12694762e-12,0.0282328,2.84447846e-10,0.12486174,1.94799413,0.58087207,0.48876887,0.37749666,3.77579985,3.384428654867905e-07,1.468127063633582e-05,0.8807971602067283,0.5490346209212209,0.0457962455612129
healthy5,48,0,-3.33483339e-07,1.25810859e-05,1.58283722e-10,-0.14421653,0.67255185,1.25855049e-05,0.0313151,1.58633548e-11,0.33842924,1.32618342e-11,0.28292833,1.83495233e-11,0.39146922,7.43187483e-12,0.15855182,3.6761932e-13,0.0078428,1.58283722e-10,0.0992145,1.75373657,0.55485549,0.42428947,0.36570088,3.33516432,2.4425441421857093e-07,1.2955761753962113e-05,0.922985931122848,0.1628514919212877,0.0508661282964114
healthy5,49,0,-8.21592157e-08,1.27393598e-05,1.62291289e-10,0.10100722,2.89336626,1.27396248e-05,0.03255208,1.78222099e-11,0.36144681,1.29191162e-11,0.26200866,1.6849356e-11,0.34171665,8.3662397e-12,0.16967316,3.05213685e-13,0.00618995,1.62291289e-10,0.09732738,1.76476447,0.55139949,0.39361337,0.31405495,3.34311287,2.302557693154073e-07,1.2421864454233395e-05,0.9240437833048992,0.556491330030509,0.0508946299009106
healthy5,50,0,4.06798552e-08,9.83320066e-06,9.66918353e-11,-0.18286643,0.34202428,9.83328481e-06,0.03561198,8.85583696e-12,0.2074245,1.6295837e-11,0.38168678,2.5355925e-11,0.59389532,3.15947927e-12,0.07400243,8.24718629e-14,0.00193168,9.66918353e-11,0.1075063,1.14291983,0.52226395,0.46210594,0.40411576,2.95450127,1.8852047207880545e-07,1.357622528009832e-05,0.95585648395184,0.2327368808671595,0.0554954303040797
healthy5,51,0,3.0911564e-08,8.92086931e-06,7.95819093e-11,0.12327816,1.00376464,8.92092287e-06,0.03333333,7.81692759e-12,0.24625849,1.01156926e-11,0.31867702,1.79021012e-11,0.56397407,2.81872652e-12,0.088799,5.77123379e-14,0.00181813,7.95819093e-11,0.10400988,1.14378661,0.52425553,0.44032365,0.37514753,3.00995957,1.677634363763087e-07,1.106451025045604e-05,0.9517840317253004,0.5503591448299526,0.0553470343215412
healthy5,52,0,-2.67085401e-08,9.3703223e-06,8.78029399e-11,0.13968187,0.28102488,9.37036036e-06,0.03710938,6.31264474e-12,0.1587277,1.2933856e-11,0.32521413,2.5810647e-11,0.64899339,3.2614918e-12,0.08200827,4.26293728e-14,0.00107189,8.78029399e-11,0.11469187,1.04933918,0.52445446,0.4852172,0.41531598,2.8974283,1.777223141241729e-07,1.2957861752273623e-05,0.9560087590903896,0.3105954309159428,0.0556443052532292
healthy5,53,0,2.74914887e-09,1.09226563e-05,1.1930442e-10,0.12058982,0.15673394,1.09226566e-05,0.03606771,7.80177094e-12,0.14161622,1.85191055e-11,0.33615519,3.78271885e-11,0.68663174,4.1606658e-12,0.07552359,5.61395285e-14,0.00101903,1.1930442e-10,0.11545333,1.09264683,0.51781363,0.48838622,0.42179092,2.80320936,2.071003370201206e-07,1.5142490387752566e-05,0.9590021369597568,0.2708465427211008,0.0558863666621434
healthy5,54,0,9.35810061e-09,9.8938308e-06,9.78878878e-11,-0.01641122,0.55234635,9.89383522e-06,0.03411458,9.38963207e-12,0.21830528,1.54305673e-11,0.35875467,2.54809036e-11,0.59242107,3.33462985e-12,0.07752884,6.28380407e-14,0.00146096,9.78878878e-11,0.1088292,1.11578548,0.52505458,0.4633243,0.38723196,2.95127459,1.8746646323097977e-07,1.3858185396702912e-05,0.9549557148346666,0.3742322234370489,0.0565924423968806
healthy5,55,0,-5.9728791e-08,8.66895329e-06,7.51507511e-11,-0.07301224,0.59867478,8.66915905e-06,0.03613281,6.83779173e-12,0.20666772,1.11470868e-11,0.3369133,1.92692987e-11,0.58240177,3.36350862e-12,0.10165982,4.10329515e-14,0.00124019,7.51507511e-11,0.10980123,1.05571004,0.52633712,0.46838165,0.39679906,3.03636823,1.6691756674328496e-07,1.1548989980434848e-05,0.953936698148036,0.4013198045839998,0.0559908646380915
healthy5,56,0,7.16919914e-08,8.34619569e-06,6.96589825e-11,-0.06558213,0.16100317,8.3465036e-06,0.03203125,7.91246226e-12,0.27692949,1.03172802e-11,0.36109609,1.39215663e-11,0.48724306,2.9893816e-12,0.10462583,5.18752795e-14,0.00181559,6.96589825e-11,0.1035231,1.1097371,0.53363896,0.44432427,0.36573383,3.10561893,1.6188284270759346e-07,1.1242239093237752e-05,0.9489799711237896,0.2880677959723757,0.0569690407596144
healthy5,57,0,-5.65265056e-08,2.25402527e-05,5.08062992e-10,0.57398676,2.24111611,2.25403236e-05,0.0235026,4.78336928e-11,0.59826492,2.36211418e-11,0.29543403,1.55768016e-11,0.19482196,6.26825996e-12,0.0783983,2.36560673e-13,0.00295871,5.08062992e-10,0.05035175,3.13127194,0.53712713,0.1680494,0.13674346,2.72308957,2.8976667713158e-07,1.3092970354684744e-05,0.9396677869978726,1.1104151424741917,0.0530618098832551
healthy5,58,0,-9.86400663e-09,8.50699917e-06,7.23690349e-11,0.09935223,0.82247545,8.50700489e-06,0.034375,6.86434888e-12,0.2147544,1.12289929e-11,0.35130435,1.81438043e-11,0.56763749,2.86139574e-12,0.08952012,4.79228462e-14,0.00149929,7.23690349e-11,0.10970143,1.04850016,0.52346639,0.46566026,0.39098858,3.02460221,1.6506612376447257e-07,1.228062286710099e-05,0.9551333546745354,0.3216789465801089,0.0564892872126878
healthy5,59,0,3.39829105e-08,1.08195066e-05,1.17061723e-10,0.57304411,3.46939983,1.08195599e-05,0.03242188,1.63997229e-11,0.36864533,1.63176429e-11,0.36680027,1.88707174e-11,0.4241902,3.56554028e-12,0.0801489,8.11114295e-14,0.00182328,1.17061723e-10,0.09148595,1.33579486,0.52925656,0.39539892,0.34537844,3.03227522,1.9222760401106578e-07,1.3260322955858516e-05,0.9516357919286174,0.5556794009409223,0.0575396314531672
healthy5,60,0,1.27088036e-08,9.99906321e-06,9.99812651e-11,-0.40248253,2.04544872,9.99907129e-06,0.03053385,1.09617449e-11,0.28331887,1.31124655e-11,0.33890671,1.86677411e-11,0.48248918,4.21512296e-12,0.10894469,8.98444724e-14,0.00232213,9.99812651e-11,0.10054527,1.24813361,0.52712124,0.42227905,0.3666652,3.12336246,1.9032845750124882e-07,1.2679185449636355e-05,0.9530424981136256,0.4855783375541399,0.0567388698032924
healthy5,61,0,-4.49522121e-08,8.0530754e-06,6.48520233e-11,-0.22322777,0.36784088,8.05320086e-06,0.0328776,7.62888774e-12,0.2953696,1.00061523e-11,0.38741076,1.11947115e-11,0.43342851,3.29386037e-12,0.12752923,5.80216462e-14,0.00224644,6.48520233e-11,0.10320017,1.11455957,0.5326271,0.44518619,0.3830031,3.18124115,1.604469728977356e-07,1.1163444948114131e-05,0.9472107103363612,0.2214315540182971,0.0571522930461247
healthy5,62,0,-1.02438741e-08,9.43707589e-06,8.90584013e-11,0.09385363,0.36459232,9.43708145e-06,0.0328776,8.99921075e-12,0.25644279,1.28726478e-11,0.3668208,1.79949521e-11,0.51278671,3.38059029e-12,0.09633378,6.82334337e-14,0.00194439,8.90584013e-11,0.09906276,1.18714488,0.5250942,0.43200756,0.3746864,3.09473357,1.8097718893399773e-07,1.2626457632606429e-05,0.9538391862996882,0.8512831944057595,0.057140273131958
healthy5,63,0,6.33228857e-08,7.36531297e-06,5.42478351e-11,-0.09730862,0.31120084,7.36558517e-06,0.03001302,9.55843628e-12,0.40522686,1.14835238e-11,0.48684033,6.55032455e-12,0.27769892,2.34633735e-12,0.09947222,4.67934949e-14,0.0019838,5.42478351e-11,0.09307788,1.14218696,0.53335201,0.4062851,0.35349975,3.0979073,1.453863955289201e-07,1.106427295284287e-05,0.9454384495854792,0.3478677102443515,0.0578654430980156
